11.000000,5.000000,530.000000,0.000000,0.613929,2.760714,0.000000
11.000000,5.000000,545.000000,0.000000,0.615198,2.748016,0.000000
11.000000,5.000000,600.000000,0.000000,0.620000,2.700000,0.000000
11.000000,5.000000,615.000000,0.000000,0.627500,2.525000,0.000000
11.000000,5.000000,630.000000,0.000000,0.631786,2.425000,0.000000
11.000000,5.000000,645.000000,0.000000,0.635595,2.336111,0.000000
11.000000,5.000000,700.000000,0.000000,0.650000,2.000000,0.000000
11.000000,5.000000,715.000000,0.000000,0.657500,1.800000,0.000000
11.000000,5.000000,730.000000,0.000000,0.661786,1.685714,0.000000
11.000000,5.000000,745.000000,0.000000,0.665595,1.584127,0.000000
11.000000,5.000000,800.000000,0.000000,0.680000,1.200000,0.000000
11.000000,5.000000,815.000000,0.000000,0.687500,1.025000,0.000000
11.000000,5.000000,830.000000,0.000000,0.691786,0.925000,0.000000
11.000000,5.000000,845.000000,0.000000,0.695595,0.836111,0.000000
11.000000,5.000000,900.000000,0.000000,0.710000,0.500000,0.000000
11.000000,5.000000,915.000000,0.000000,0.670000,0.875000,0.000000
11.000000,5.000000,930.000000,0.000000,0.647143,1.089286,0.000000
11.000000,5.000000,945.000000,0.000000,0.626825,1.279762,0.000000
11.000000,5.000000,0.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,15.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,30.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,45.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,100.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,115.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,130.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,145.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,200.000000,0.000000,0.550000,2.000000,0.000000
11.000000,5.000000,215.000000,0.000000,0.560000,1.925000,0.000000
11.000000,5.000000,230.000000,0.000000,0.565714,1.882143,0.000000
11.000000,5.000000,245.000000,0.000000,0.570794,1.844048,0.000000
11.000000,5.000000,300.000000,0.000000,0.590000,1.700000,0.000000
11.000000,5.000000,315.000000,0.000000,0.592500,1.775000,0.000000
11.000000,5.000000,330.000000,0.000000,0.593929,1.817857,0.000000
11.000000,5.000000,345.000000,0.000000,0.595198,1.855952,0.000000
11.000000,6.000000,0.000000,0.000000,0.600000,2.000000,0.000000
11.000000,6.000000,15.000000,0.000000,0.602500,1.875000,0.000000
11.000000,6.000000,30.000000,0.000000,0.603929,1.803571,0.000000
11.000000,6.000000,45.000000,0.000000,0.605198,1.740079,0.000000
11.000000,6.000000,100.000000,0.000000,0.610000,1.500000,0.000000
11.000000,6.000000,115.000000,0.000000,0.595000,1.625000,0.000000
11.000000,6.000000,130.000000,0.000000,0.586429,1.696429,0.000000
11.000000,6.000000,145.000000,0.000000,0.578810,1.759921,0.000000
11.000000,6.000000,200.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,215.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,230.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,245.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,300.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,315.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,330.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,345.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,400.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,415.000000,0.000000,0.557500,1.900000,0.000000
11.000000,6.000000,430.000000,0.000000,0.561786,1.842857,0.000000
11.000000,6.000000,445.000000,0.000000,0.565595,1.792063,0.000000
11.000000,6.000000,500.000000,0.000000,0.580000,1.600000,0.000000
11.000000,6.000000,515.000000,0.000000,0.572500,1.700000,0.000000
11.000000,6.000000,530.000000,0.000000,0.568214,1.757143,0.000000
11.000000,6.000000,545.000000,0.000000,0.564405,1.807937,0.000000
11.000000,6.000000,600.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,615.000000,0.000000,0.572500,1.750000,0.000000
11.000000,6.000000,630.000000,0.000000,0.585357,1.607143,0.000000
11.000000,6.000000,645.000000,0.000000,0.596786,1.480159,0.000000
11.000000,6.000000,700.000000,0.000000,0.640000,1.000000,0.000000
11.000000,6.000000,715.000000,0.000000,0.640000,1.000000,0.000000
11.000000,6.000000,730.000000,0.000000,0.640000,1.000000,0.000000
11.000000,6.000000,745.000000,0.000000,0.640000,1.000000,0.000000
11.000000,6.000000,800.000000,0.000000,0.640000,1.000000,0.000000
11.000000,6.000000,815.000000,0.000000,0.630000,1.250000,0.000000
11.000000,6.000000,830.000000,0.000000,0.624286,1.392857,0.000000
11.000000,6.000000,845.000000,0.000000,0.619206,1.519841,0.000000
11.000000,6.000000,900.000000,0.000000,0.600000,2.000000,0.000000
11.000000,6.000000,915.000000,0.000000,0.587500,2.000000,0.000000
11.000000,6.000000,930.000000,0.000000,0.580357,2.000000,0.000000
11.000000,6.000000,945.000000,0.000000,0.574008,2.000000,0.000000
11.000000,6.000000,0.000000,0.000000,0.550000,2.000000,0.000000
11.000000,6.000000,15.000000,0.000000,0.542500,2.250000,0.000000
11.000000,6.000000,30.000000,0.000000,0.538214,2.392857,0.000000
11.000000,6.000000,45.000000,0.000000,0.534405,2.519841,0.000000
11.000000,6.000000,100.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,115.000000,0.000000,0.510000,3.000000,0.000000
11.000000,6.000000,130.000000,0.000000,0.504286,3.000000,0.000000
11.000000,6.000000,145.000000,0.000000,0.499206,3.000000,0.000000
11.000000,6.000000,200.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,215.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,230.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,245.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,300.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,315.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,330.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,345.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,400.000000,0.000000,0.480000,3.000000,0.000000
11.000000,6.000000,415.000000,0.000000,0.490000,3.000000,0.000000
11.000000,6.000000,430.000000,0.000000,0.495714,3.000000,0.000000
11.000000,6.000000,445.000000,0.000000,0.500794,3.000000,0.000000
11.000000,6.000000,500.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,515.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,530.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,545.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,600.000000,0.000000,0.520000,3.000000,0.000000
11.000000,6.000000,615.000000,0.000000,0.522500,2.975000,0.000000
11.000000,6.000000,630.000000,0.000000,0.523929,2.960714,0.000000
11.000000,6.000000,645.000000,0.000000,0.525198,2.948016,0.000000
11.000000,6.000000,700.000000,0.000000,0.530000,2.900000,0.000000
11.000000,6.000000,715.000000,0.000000,0.537500,2.825000,0.000000
11.000000,6.000000,730.000000,0.000000,0.541786,2.782143,0.000000
11.000000,6.000000,745.000000,0.000000,0.545595,2.744048,0.000000
11.000000,6.000000,800.000000,0.000000,0.560000,2.600000,0.000000
11.000000,6.000000,815.000000,0.000000,0.567500,2.525000,0.000000
11.000000,6.000000,830.000000,0.000000,0.571786,2.482143,0.000000
11.000000,6.000000,845.000000,0.000000,0.575595,2.444048,0.000000
11.000000,6.000000,900.000000,0.000000,0.590000,2.300000,0.000000
11.000000,6.000000,915.000000,0.000000,0.630000,2.225000,0.000000
11.000000,6.000000,930.000000,0.000000,0.652857,2.182143,0.000000
11.000000,6.000000,945.000000,0.000000,0.673175,2.144048,0.000000
11.000000,6.000000,0.000000,0.000000,0.750000,2.000000,0.000000
11.000000,6.000000,15.000000,0.000000,0.750000,2.000000,0.000000
11.000000,6.000000,30.000000,0.000000,0.750000,2.000000,0.000000
11.000000,6.000000,45.000000,0.000000,0.750000,2.000000,0.000000
11.000000,6.000000,100.000000,0.000000,0.750000,2.000000,0.000000
11.000000,6.000000,115.000000,0.000000,0.765000,2.000000,0.000000
11.000000,6.000000,130.000000,0.000000,0.773571,2.000000,0.000000
11.000000,6.000000,145.000000,0.000000,0.781190,2.000000,0.000000
11.000000,6.000000,200.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,215.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,230.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,245.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,300.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,315.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,330.000000,0.000000,0.810000,2.000000,0.000000
11.000000,6.000000,345.000000,0.000000,0.810000,2.000000,0.000000
